Symbol,Date,Open,High,Low,Close,Adj Close,Volume
PFE,12/4/2020,39.889999,40.450001,39.889999,40.34,39.161808,35368100
PFE,12/7/2020,40.66,41.400002,40.369999,41.25,40.045231,48253700
PFE,12/8/2020,41.400002,42.77,41.349998,42.560001,41.316967,87039300
PFE,12/9/2020,43.07,43.080002,41.130001,41.849998,40.627701,86118500
PFE,12/10/2020,41.82,42.220001,41.450001,41.73,40.511208,57749200
PFE,12/11/2020,41.970001,42.07,40.689999,41.119999,39.919025,60737000
PFE,12/14/2020,41.619999,41.66,39.07,39.209999,38.064808,94809700
PFE,12/15/2020,39.060001,39.18,38.209999,38.709999,37.579411,65712800
PFE,12/16/2020,38.18,38.470001,37.740002,37.84,36.734825,56515300
PFE,12/17/2020,37.830002,38.119999,37.310001,38.029999,36.919273,52036400
PFE,12/18/2020,37.990002,38.09,37.5,37.68,36.579494,60259200
PFE,12/21/2020,37.279999,37.400002,36.91,37.380001,36.288261,40891800
PFE,12/22/2020,37.209999,37.330002,36.599998,36.740002,35.66695,33634400
PFE,12/23/2020,37.009998,37.650002,36.880001,37.439999,36.346504,36182000
PFE,12/24/2020,37.400002,37.57,37.18,37.27,36.181473,14790100
PFE,12/28/2020,37.360001,37.580002,36.68,36.82,35.744614,26993700
PFE,12/29/2020,36.900002,37.200001,36.790001,37.049999,35.967896,23152100
PFE,12/30/2020,37.029999,37.240002,36.700001,36.740002,35.66695,24889800
PFE,12/31/2020,36.66,36.919998,36.290001,36.810001,35.734909,30796500
PFE,1/4/2021,36.869999,36.939999,36.27,36.810001,35.734909,33565700
PFE,1/5/2021,36.720001,37.369999,36.599998,37.189999,36.103809,29909400
PFE,1/6/2021,36.830002,37.48,36.77,36.869999,35.793152,34962500
PFE,1/7/2021,37.040001,37.150002,36.669998,37.060001,35.977604,27809500
PFE,1/8/2021,37.16,37.529999,36.900002,37.130001,36.045559,33462400
PFE,1/11/2021,37.220001,37.830002,37.150002,37.77,36.666866,47286900
PFE,1/12/2021,37.700001,37.790001,36.82,37.18,36.094101,47831100
PFE,1/13/2021,37,37.169998,36.639999,36.860001,35.783443,31027900
PFE,1/14/2021,36.779999,36.959999,36.610001,36.75,35.676659,30272000
PFE,1/15/2021,36.68,36.779999,36.400002,36.700001,35.628117,34287800
PFE,1/19/2021,36.759998,37,36.619999,36.73,35.657242,33451300
PFE,1/20/2021,36.790001,36.810001,36.459999,36.5,35.43396,35400100
PFE,1/21/2021,36.389999,36.59,36.150002,36.48,35.414543,33829700
PFE,1/22/2021,36.32,36.830002,36.25,36.549999,35.482502,26271200
PFE,1/25/2021,36.549999,37.290001,36.32,37.279999,36.191177,31728500
PFE,1/26/2021,37.27,37.599998,37.16,37.310001,36.220303,27718700
PFE,1/27/2021,36.990002,37.040001,36.169998,36.240002,35.181557,50561200
PFE,1/28/2021,35.950001,36.330002,35.84,35.860001,35.191372,39466700
PFE,1/29/2021,36.880001,36.880001,35.619999,35.900002,35.230621,60251900
PFE,2/1/2021,35.93,36.189999,35.720001,35.799999,35.132488,40395800
PFE,2/2/2021,35.759998,35.779999,34.27,34.990002,34.337593,84062400
PFE,2/3/2021,34.990002,35.290001,34.779999,34.84,34.190388,38524200
PFE,2/4/2021,34.810001,35.080002,34.700001,34.889999,34.239452,34284900
PFE,2/5/2021,34.919998,35.080002,34.779999,34.919998,34.26889,31749600
PFE,2/8/2021,34.959999,35.009998,34.740002,34.82,34.170761,31633900
PFE,2/9/2021,34.799999,35.060001,34.759998,34.970001,34.317966,30170200
PFE,2/10/2021,35,35.080002,34.700001,34.740002,34.092255,29039900
PFE,2/11/2021,34.799999,34.810001,34.279999,34.43,33.788029,30885200
PFE,2/12/2021,34.439999,34.950001,34.360001,34.720001,34.072624,25578600
PFE,2/16/2021,34.849998,34.860001,34.560001,34.689999,34.043182,28730300
PFE,2/17/2021,34.57,35,34.459999,34.889999,34.239452,26389400
PFE,2/18/2021,34.779999,34.880001,34.52,34.560001,33.915607,24052500
PFE,2/19/2021,34.66,34.68,34.400002,34.439999,33.797844,28145300
PFE,2/22/2021,34.330002,34.369999,34.040001,34.259998,33.621197,34322500
PFE,2/23/2021,34,34.189999,33.68,33.91,33.277729,37624200
PFE,2/24/2021,33.869999,34.049999,33.669998,33.75,33.120708,30686100
PFE,2/25/2021,33.82,34.110001,33.540001,33.82,33.189407,37506100
PFE,2/26/2021,33.84,33.900002,33.360001,33.490002,32.865559,41462800
PFE,3/1/2021,33.59,33.93,33.509998,33.689999,33.061825,30407800
PFE,3/2/2021,33.68,33.889999,33.5,33.509998,32.885185,27670400
PFE,3/3/2021,33.509998,34.450001,33.439999,34.389999,33.748775,46020200
PFE,3/4/2021,34.259998,35.09,33.84,34.200001,33.562317,45449600
PFE,3/5/2021,34.290001,34.549999,33.959999,34.389999,33.748775,30589900
PFE,3/8/2021,34.48,34.869999,34.330002,34.349998,33.709522,24352300
PFE,3/9/2021,34.540001,34.849998,34.439999,34.450001,33.807659,25167100
PFE,3/10/2021,34.639999,35.139999,34.52,34.93,34.278709,33501800
PFE,3/11/2021,35.07,35.119999,34.66,34.709999,34.062809,24557900
PFE,3/12/2021,34.560001,34.98,34.509998,34.939999,34.288521,16342400
PFE,3/15/2021,35.009998,35.43,34.959999,35.41,34.749756,21896100
PFE,3/16/2021,35.470001,35.860001,35.310001,35.830002,35.16193,25022400
PFE,3/17/2021,35.830002,35.959999,35.119999,35.790001,35.122673,42540100
PFE,3/18/2021,35.529999,35.970001,35.52,35.77,35.103046,24729800
PFE,3/19/2021,35.75,35.82,35.470001,35.529999,34.867519,48348900
PFE,3/22/2021,35.48,36.009998,35.360001,36,35.328758,25427500
PFE,3/23/2021,35.82,35.93,35.32,35.360001,34.700691,27970500
PFE,3/24/2021,35.48,35.93,35.369999,35.610001,34.94603,22883400
PFE,3/25/2021,35.650002,35.790001,35.25,35.669998,35.00491,24875300
PFE,3/26/2021,35.68,36.290001,35.639999,36.25,35.574097,27944500
PFE,3/29/2021,36.029999,36.740002,35.900002,36.619999,35.937195,27004800
PFE,3/30/2021,36.59,36.630001,36.02,36.110001,35.436707,26303300
PFE,3/31/2021,36.150002,36.43,36.040001,36.23,35.55447,26582700
PFE,4/1/2021,36.299999,36.450001,36.02,36.299999,35.623161,21319900
PFE,4/5/2021,36.439999,36.57,36.099998,36.279999,35.603535,22096900
PFE,4/6/2021,36.259998,36.400002,36,36.049999,35.377823,20722900
PFE,4/7/2021,36.029999,36.240002,35.759998,35.91,35.240437,21933800
PFE,4/8/2021,35.959999,36.150002,35.869999,35.959999,35.289501,18129400
PFE,4/9/2021,35.900002,36.810001,35.900002,36.599998,35.917568,31686700
PFE,4/12/2021,36.48,37.029999,36.330002,36.970001,36.280674,29944900
PFE,4/13/2021,37.41,37.650002,36.889999,37.16,36.467129,33967400
PFE,4/14/2021,37.169998,37.380001,36.959999,37.169998,36.47694,23842900
PFE,4/15/2021,37.259998,37.740002,37.259998,37.599998,36.898922,24945800
PFE,4/16/2021,37.869999,38.700001,37.810001,38.57,37.850838,52829500
PFE,4/19/2021,38.599998,38.959999,38.330002,38.93,38.204128,30905100
PFE,4/20/2021,38.75,39.240002,38.75,39.029999,38.302261,26459400
PFE,4/21/2021,39.139999,39.669998,39.130001,39.529999,38.792938,29365000
PFE,4/22/2021,39.48,39.5,38.52,38.639999,37.919533,33373600
PFE,4/23/2021,38.630001,38.830002,38.43,38.66,37.939159,24375000
PFE,4/26/2021,38.73,38.740002,38.490002,38.68,37.958786,19773400
PFE,4/27/2021,38.509998,38.610001,38.349998,38.450001,37.733074,19061500
PFE,4/28/2021,38.540001,38.939999,38.52,38.810001,38.086365,21963300
PFE,4/29/2021,38.990002,39,38.310001,38.599998,37.880276,23569400
PFE,4/30/2021,38.5,38.900002,38.490002,38.650002,37.929348,28413200
PFE,5/3/2021,39.040001,39.84,38.959999,39.830002,39.087345,46638600
PFE,5/4/2021,40,40.169998,39.43,39.950001,39.205109,52802200
PFE,5/5/2021,40.18,41.09,38.93,39.970001,39.224735,76627500
PFE,5/6/2021,38.48,39.23,37.959999,39.189999,38.838234,54944900
PFE,5/7/2021,39.049999,39.869999,39.049999,39.580002,39.224735,33807800
PFE,5/10/2021,39.830002,40.279999,39.779999,39.860001,39.502224,30831900
PFE,5/11/2021,39.68,40.07,39.23,39.349998,38.996799,30568600
PFE,5/12/2021,39.439999,39.919998,39.310001,39.689999,39.333748,26208600
PFE,5/13/2021,39.5,40.279999,39.5,40.099998,39.740067,25415000
PFE,5/14/2021,40.240002,40.32,39.919998,40.02,39.660786,18041100
PFE,5/17/2021,40.07,40.400002,40.009998,40.110001,39.749977,18095000
PFE,5/18/2021,40.18,40.349998,39.830002,40.049999,39.690517,15805500
PFE,5/19/2021,39.900002,39.900002,39.43,39.830002,39.472492,20209500
PFE,5/20/2021,39.73,40.25,39.720001,40.119999,39.759888,18621100
PFE,5/21/2021,40.209999,40.599998,39.91,39.950001,39.591415,21144800
PFE,5/24/2021,40.080002,40.139999,39.779999,39.810001,39.452671,16922300
PFE,5/25/2021,39.82,39.860001,39.240002,39.330002,38.976982,25916300
PFE,5/26/2021,39.290001,39.299999,38.779999,38.919998,38.570656,28036500
PFE,5/27/2021,38.970001,39.18,38.599998,38.650002,38.303085,38471200
PFE,5/28/2021,38.75,39.02,38.68,38.73,38.382366,16154100
PFE,6/1/2021,38.939999,39,38.48,38.5,38.15443,23642400
PFE,6/2/2021,38.639999,38.93,38.540001,38.790001,38.441826,19629000
PFE,6/3/2021,38.759998,39.040001,38.630001,38.970001,38.620213,17376300
PFE,6/4/2021,39.049999,39.5,39.02,39.150002,38.798595,19375300
PFE,6/7/2021,39.080002,39.599998,38.970001,38.990002,38.640034,24110700
PFE,6/8/2021,39.07,39.110001,38.48,38.849998,38.501286,18880300
PFE,6/9/2021,39,39.84,38.98,39.810001,39.452671,29824000
PFE,6/10/2021,39.900002,40.720001,39.889999,40.68,40.314861,42613700
PFE,6/11/2021,40.66,40.669998,39.950001,40.150002,39.789619,21386900
PFE,6/14/2021,40.029999,40.07,39.380001,39.630001,39.274288,23408300
PFE,6/15/2021,39.709999,39.84,39.389999,39.59,39.234646,20206900
PFE,6/16/2021,39.619999,39.84,39.279999,39.299999,38.947247,19177500
PFE,6/17/2021,39.27,39.59,39.07,39.48,39.125633,19580100
PFE,6/18/2021,39.299999,39.439999,38.700001,38.810001,38.461647,37775900
PFE,6/21/2021,38.880001,39.48,38.880001,39.419998,39.06617,19488100
PFE,6/22/2021,39.41,39.689999,39.259998,39.610001,39.254467,15975900
PFE,6/23/2021,39.630001,39.66,38.98,39.049999,38.699493,22025400
PFE,6/24/2021,39.139999,39.349998,39.080002,39.189999,38.838234,13436500
PFE,6/25/2021,39.119999,39.41,38.889999,38.98,38.630119,22774300
PFE,6/28/2021,39.009998,39.209999,38.900002,39.119999,38.768864,19225700
PFE,6/29/2021,39.130001,39.279999,38.98,39.099998,38.749043,14516600
PFE,6/30/2021,39.139999,39.27,38.82,39.16,38.808506,21248100
PFE,7/1/2021,39.169998,39.630001,39.110001,39.560001,39.204918,20035900
PFE,7/2/2021,39.459999,39.830002,39.380001,39.73,39.37339,16592700
PFE,7/6/2021,39.48,39.650002,39.040001,39.290001,38.93734,18931900
PFE,7/7/2021,39.220001,39.360001,38.970001,39.349998,38.996799,17665200
PFE,7/8/2021,39,39.32,38.93,39.25,38.897697,23021200
PFE,7/9/2021,39.529999,40.099998,39.459999,39.610001,39.254467,21578700
PFE,7/12/2021,39.66,40.25,39.599998,39.759998,39.403118,24513000
PFE,7/13/2021,39.77,39.799999,39.529999,39.650002,39.294109,12222000
PFE,7/14/2021,39.720001,40.029999,39.66,39.950001,39.591415,15888600
PFE,7/15/2021,39.950001,40.189999,39.860001,40.09,39.730156,20250800
PFE,7/16/2021,40.139999,40.349998,39.93,40.349998,39.987823,24270400
PFE,7/19/2021,40.07,40.349998,39.68,40.150002,39.789619,29818400
PFE,7/20/2021,40.25,41.709999,40.200001,41.049999,40.681541,48804100
PFE,7/21/2021,41.240002,41.240002,40.52,41.02,40.65181,27530200
PFE,7/22/2021,41.119999,41.549999,40.900002,41.470001,41.097771,18913300
PFE,7/23/2021,41.459999,41.830002,41.419998,41.68,41.305885,21609200
PFE,7/26/2021,41.619999,41.939999,41.389999,41.810001,41.434719,23720000
PFE,7/27/2021,41.82,42.200001,41.580002,42.099998,41.722115,32544100
PFE,7/28/2021,42.349998,43.740002,42.25,43.450001,43.060001,53822400
PFE,7/29/2021,43.23,43.299999,42.619999,42.790001,42.790001,29015000
PFE,7/30/2021,42.880001,43.189999,42.689999,42.810001,42.810001,24753900
PFE,8/2/2021,43.299999,44.139999,43.25,43.959999,43.959999,43066900
PFE,8/3/2021,44.169998,45.860001,44.07,45.68,45.68,45643300
PFE,8/4/2021,45.349998,45.799999,45.009998,45.189999,45.189999,43391200
PFE,8/5/2021,45,45.139999,44.700001,45.060001,45.060001,23505400
PFE,8/6/2021,45.09,45.310001,44.630001,45.07,45.07,20396300
PFE,8/9/2021,45.110001,46.029999,45.110001,45.98,45.98,32374300
PFE,8/10/2021,46.200001,48.57,45.889999,48.189999,48.189999,81189400
PFE,8/11/2021,47.779999,48.080002,46.259998,46.310001,46.310001,50878200
PFE,8/12/2021,46.5,47.400002,46.34,47.240002,47.240002,29676400
PFE,8/13/2021,47.41,48.5,47.32,48.48,48.48,35341200
PFE,8/16/2021,48.23,48.970001,47.509998,48.91,48.91,38045800
PFE,8/17/2021,48.779999,50.490002,48.709999,50.419998,50.419998,68817000
PFE,8/18/2021,50.23,51.860001,49.169998,49.310001,49.310001,88598000
PFE,8/19/2021,48.5,49.959999,48.259998,48.799999,48.799999,57741600
PFE,8/20/2021,48.98,49.73,48.66,48.720001,48.720001,34257900
PFE,8/23/2021,50.290001,51.360001,49.599998,49.93,49.93,88652400
PFE,8/24/2021,49.740002,50.049999,48.240002,48.380001,48.380001,52624100
PFE,8/25/2021,48.040001,48.279999,46.93,47.509998,47.509998,51036800
PFE,8/26/2021,47.700001,48.16,47.299999,47.380001,47.380001,29029300
PFE,8/27/2021,47.369999,47.5,46.529999,46.599998,46.599998,32874400
PFE,8/30/2021,46.200001,47.16,46.16,46.759998,46.759998,25774400
PFE,8/31/2021,46.720001,47.139999,45.93,46.07,46.07,34547800
PFE,9/1/2021,46.189999,46.259998,45.419998,46.040001,46.040001,32900100
PFE,9/2/2021,46.48,46.869999,46.130001,46.84,46.84,26106300
PFE,9/3/2021,46.900002,47.029999,46.34,46.84,46.84,20817200
PFE,9/7/2021,46.990002,47.5,46.540001,46.75,46.75,26236900
PFE,9/8/2021,46.509998,46.790001,46.25,46.509998,46.509998,15839600
PFE,9/9/2021,46.470001,46.720001,45.849998,46.029999,46.029999,21695300
PFE,9/10/2021,46.27,46.349998,45.509998,45.59,45.59,20783700
PFE,9/13/2021,45.740002,45.830002,44.200001,44.580002,44.580002,37086200
PFE,9/14/2021,44.669998,45.259998,44.549999,44.709999,44.709999,24100200
PFE,9/15/2021,44.560001,45.369999,44.470001,44.77,44.77,28674600
PFE,9/16/2021,44.880001,44.990002,44.029999,44.470001,44.470001,22424200
PFE,9/17/2021,44.169998,44.459999,43.310001,43.889999,43.889999,56370500
PFE,9/20/2021,43.389999,44.650002,43.389999,44.200001,44.200001,41873000
PFE,9/21/2021,44.25,44.73,43.849998,43.919998,43.919998,23645600
PFE,9/22/2021,43.990002,44.389999,43.830002,43.950001,43.950001,22616700
PFE,9/23/2021,44.279999,44.720001,44.150002,44.189999,44.189999,19719200
PFE,9/24/2021,44.07,44.41,43.810001,43.939999,43.939999,16150700
PFE,9/27/2021,43.919998,44.130001,43.509998,43.57,43.57,19955900
PFE,9/28/2021,43.07,43.279999,42.43,43.040001,43.040001,28512200
PFE,9/29/2021,43.220001,43.689999,43.080002,43.529999,43.529999,18037200
PFE,9/30/2021,43.790001,44.049999,42.970001,43.009998,43.009998,21103300
PFE,10/1/2021,42.52,43.099998,41.700001,42.93,42.93,38483000
PFE,10/4/2021,42.93,43.349998,42.209999,42.419998,42.419998,28906500
PFE,10/5/2021,42.529999,42.790001,42.279999,42.32,42.32,19342600
PFE,10/6/2021,42.060001,42.200001,41.689999,42.02,42.02,30483800
PFE,10/7/2021,42.52,42.959999,42.209999,42.740002,42.740002,19778300
PFE,10/8/2021,42.73,42.91,42.34,42.450001,42.450001,12770200
PFE,10/11/2021,42.450001,42.619999,42.009998,42.060001,42.060001,11984200
PFE,10/12/2021,42.16,42.209999,41.66,41.849998,41.849998,16222300
PFE,10/13/2021,41.75,41.91,40.939999,41.419998,41.419998,28205700
PFE,10/14/2021,41.560001,41.959999,41.52,41.669998,41.669998,17590300
PFE,10/15/2021,41.900002,42.029999,41.380001,41.490002,41.490002,23530800
PFE,10/18/2021,41.450001,41.700001,41.040001,41.32,41.32,21733000
PFE,10/19/2021,41.599998,42.200001,41.540001,42.09,42.09,17159800
PFE,10/20/2021,42.119999,43.110001,42.099998,42.799999,42.799999,22788300
PFE,10/21/2021,43.060001,43.09,42.43,42.860001,42.860001,22123400
